name,gender
"NOVIA SENJAWATI","female"
"PARDIANTO","male"
"AKHMAD FIRMANSYAH","male"
"RUDY FIRMANSYAH","male"
"ERNAWATI WINATA","female"
"HAWA DUNGKIK","female"
"DARIS TANJUNG","male"
"AHMAD RINALDI","male"
"TURYANTO","male"
"YULIATI","female"
"ANDRY HARTANTO","male"
"RUSMIYATI","female"
"ALI ASHAR","male"
"SUPINAH","female"
"RAMDANI","male"
"IDA FARIDA","female"
"AVILA ELLY PUSPASARI","female"
"DEDI JUNAIDI","male"
"SITI NURDIAH","female"
"FAUZAN","male"
"SURIPNO","male"
"SUTARSIH HS","female"
"BUDI KADARSETYOWATI","female"
"SRI SUARNI","female"
"MONIX","female"
"WINDY FEBRIANI","female"
"HENDRIK GUNAWAN TAMZIL","male"
"EMMY DAMENI","female"
"FITROHTUL HADI","male"
"INTAN ANDRIYANI","female"
"ASMARNI","female"
"WENA MUDHI ANINGSIH","female"
"NURMALA","female"
"EVI NOVITA","female"
"ZAKIYAH","female"
"MUJIATI","female"
"SUHERLINA","female"
"RADA MASYURI","female"
"NIKEN TRISETYOWATI","female"
"TRI SUTRISNO","male"
"ALFI HUZAIR","male"
"HJ. MARIAH","female"
"SUKARDI","male"
"RUSWIYANTI ELI","female"
"SISKA AMBARWATI","female"
"HAM TJIE PEN","female"
"SYAIFUL ANWAR","male"
"",""
"RIZKY RIYANTI","female"
"RUSLAN","male"
"NADIYAH","female"
"SISRINI","female"
"ANDI DHARMAWAN PRANOTO","male"
"ANISAH","female"
"RIYANA","female"
"SISWADI","male"
"TRI ISTANTO","male"
"NURMAN MARDIANSYAH","male"
"SLAMET","male"
"DARTI","female"
"HUSNI THAMRIN","male"
"NENENG","female"
"ISMIYATI","female"
"H.NAIMAH","female"
"AKHSA ARIANI SIDHARTA","female"
"FATCHUROHMAN","male"
"HENDRI","male"
"PRIYATUN","female"
"KHOIRUNNISA","female"
"DRA SRI HADIATI","female"
"KUSNADI","male"
"ZIANY RIYANA PUTRI","female"
"SASKIA","female"
"BUDIYANTO","male"
"WAGINO","male"
"FRANSNICO SUSANTO","male"
"CAHYANTI SUGIARTI","female"
"MUHAMMAD BISRIE LATIF","male"
"ANURAVIANO KAMAL","male"
"ROYADI","male"
"SITI LESBANDINI","female"
"NASIROH","female"
"RIFKI ARIFIANTO","male"
"DIKA APRIANA","female"
"JAHRIAH","female"
"KUMALA DEWI","female"
"NOVIYANA","female"
"SUKARTI","female"
"DAVID MARAYUDHA","male"
"AHMAD ANWARI","male"
"JOY SUSANTY HARJADI","female"
"FAUZAN AKBAR PRASETYATAMA","male"
"MOHAMAD IRFAN","male"
"AFNITA","female"
"HAFANDI LUBIS","male"
"DENNY NAPITUPULU","male"
"PINDA ISRAURA ROZA","female"
"TEDI","male"
"MARNI","female"
"LAUW BAJA TRIADI","male"
"SUPRAYOGI","male"
"LEO CRYS CANPIO","male"
"ELLEN ANGGREYNI","female"
"MARHUMAH","female"
"LIE GIOK LAN","female"
"MARCELLY MAWARDI","male"
"CHAIRIL SOFYAN","male"
"KHALIMI","male"
"ANI ANGGRAINI","female"
"ANNA SAANNA","female"
"AMAR SAIUN AMIN","male"
"RUSTAM","male"
"SUTJI HANDAYANI H.SH","female"
"PRAMONO","male"
"NADYA FARAH NUR IKHWAN","female"
"DJAMZANAH","female"
"YUNIKE HARNIRYANI","female"
"MINAH","female"
"HASAN","male"
"MUCHTUR","male"
"EPONG","female"
"NAIMAH","female"
"MIRA MAYSARAH","female"
"MARYAMAH","female"
"DHIA PREKASA","male"
"BUDI SETIAWAN","male"
"WANDI","male"
"MUHAMAD FAHROZI","male"
"WIDIA ANDRIANI","female"
"ADE SURYANI","female"
"SYAMSUDIN","male"
"SEPTA RINI HAPSARI","female"
"SOIDA HEDDY SIMBOLON","female"
"MUNADI","male"
"TRI RIYANTO","male"
"DRA.MASTIUR MAGDALENA","female"
"WINARSO","male"
"IRHANNY","female"
"H U S N I","male"
"NY RUMIA HUTAPEA","female"
"ALWI","male"
"MAHRUF","male"
"SURATMI","female"
"NURHOLIS","male"
"CELVIN","male"
"ESTER JANUWATI","female"
"HJ. TIEN SURTINAH","female"
"RINA SUSANTI","female"
"ABDUL ROHMAN","male"
"SUBOWO","male"
"MIMI RONAZI","male"
"DHANU WIBIANTO","male"
"DYAN KRISHANTI","female"
"M. TARMIJI","male"
"SUKESIH","female"
"FITRI YANI","female"
"EKASARI","female"
"ANDY SURYONO","male"
"UDHI JAUHARI","male"
"MARYOKO","male"
"ROVIYANA","female"
"ADE USMAN NURLETTE","male"
"TANTI ACHYAR","female"
"DWI ERMAWATI","female"
"DELA HELMI MANAJANG","female"
"ELIZABETH","female"
"M.TEGUH BUWONO.I.S","male"
"FERDIANSYAH","male"
"RENI DIAH KUSUMAWATI","female"
"ASRIL AZIM","male"
"GREGANTE RAE","female"
"ROHMAN SAURI","male"
"MUNIAH","female"
"LISDA ARYANI","female"
"SUMIYATI","female"
"ALMAAS AVIENA","female"
"WIGA OKKIDONA","female"
"CHENDY AMAEDA VIORANT","female"
"MOH. NOBON","male"
"RIMA RAHMAWATI","female"
"SITI MASITA","female"
"KARWIN","male"
"DESSY NURDIANA","female"
"YUSNELI","female"
"P. MONICA MEWENGKANG","female"
"NUR LUTHFIAH MAULIDAH","female"
"ADYTIA AGUSTIAWAN","male"
"MAEMUNAH","female"
"PARLUHUTAN MANURUNG","male"
"EVIE THERESIA SIMONATA","female"
"UMAR FAUZI","male"
"MARDIAH","female"
"KARTINI","female"
"FAHMI RIZAL","male"
"ARIYANTI","female"
"A T I H","female"
"EKY PRATAMA SUTARMO","male"
"RR SRI RAHAYU","female"
"AULIA TARTILA","female"
"YENTY","female"
"MASTANAH","female"
"JULINAR LISMA TIARA","female"
"RIKA NURJANAH","female"
"DIATRI LARASATI ROSADI","female"
"SILVIA UMI KULSUM","female"
"DJUMIDI","male"
"IBNU FAJAR","male"
"SILVIYANI","female"
"NANCY KUSBAYANTI, SH","female"
"HALIM CANDRA","male"
"JUMILAH PUNGUT","female"
"NUNUNG DJOHARI","male"
"YUHARTI","female"
"SEPTINA PUTRI","female"
"MUHAMAD IQBAL AFANDI","male"
"THOMAS MARCELINDO GUNAWAN","male"
"MOHAMMAD REZA","male"
"YOLANDA LEE","female"
"DENI ANGGRIAWAN PRASETYO","male"
"YETI ISAURANH","female"
"RESMIYATI","female"
"MUHAMAD SHOLEH","male"
"AGUNG AMINULLAH","male"
"DRA. NY. ISMUWARDHANI Y.","female"
"YUNI PURWANTI","female"
"NANA SUBARNA","male"
"KWEE SANTOSO","male"
"NOVI PUSPIATI  SE","female"
"DONNY PURWO SAPUTRO","male"
"AGUS MUSA","male"
"MAIMUNAH","female"
"MOHAMMAD BARKAH","male"
"N A N A","male"
"DICKY NOVRI AZHADI","male"
"LIOE ISKANDAR","male"
"JUN NA","female"
"DRS SUMPENA SETIANA","male"
"TOTOK DWIJAYANTO","male"
"SUKRON HADI","male"
"HELENA R. BR S","female"
"EDY SUSANTO","male"
"MUHAMAD GAFFAR ALBANA","male"
"IWAN LUDIANTO","male"
"MULYADI","male"
"RONAL SARAGIH","male"
"SUKMANA GINANJAR","male"
"MAR ALI","male"
"HELDI AL KODRI","male"
"SHEILA AGUSTIN","female"
"WENANTA","male"
"MAS'UD","male"
"EDI WARTOSO","male"
"FADILLAH RIVANTY FACHMI","female"
"AHMAD SAOGI","male"
"DEDY SETIADI","male"
"MANAT","male"
"SUNANDI","male"
"MAIMANAH","female"
"MULYANAH","female"
"MUHAYAR","male"
"NUR HADI","male"
"MARNA ANDIKA","male"
"LAURA DOMINIKA","female"
"ARVIAN RAMADHAN","male"
"ERNI HARLIYANI","female"
"B RONNY SUNARGIANTO","male"
"SUTARNI","female"
"MARSIAH","female"
"DEA TIFANI PANGGABEAN","female"
"CASTINA TAHJOO","female"
"",""
"MERRYANAWATI ANWAR","female"
"NY SITI PREDI RAHAYU","female"
"SURATI","female"
"RISKA DAMAYANTIE","female"
"AMANDA RIZKYAWAN","male"
"DEDY FITRIADI","male"
"TOMMY SETIAWAN","male"
"AISHA DEVIYANTI","female"
"H.DAHLAN","male"
"ROMI ABDULLAH","male"
"EDISON","male"
"DRS SOEMIJANTO","male"
"SUBRONTO","male"
"ADHITYA PURNOMO","male"
"RICO SUSANTO","male"
"MIENARNI TJONGORO","female"
"BENEDICT NATHANIEL","male"
"ANJAS RAMAHDANI","male"
"WAHYU HIDAYATULLAH","male"
"SUTINI","female"
"CHAIRUDIN SE","male"
"RIZNA HAPSARIE","female"
"DRS.SUHARINTO","male"
"SHABRINA MUNIFA","female"
"RATIH DAMAYANTI","female"
"RINA BAINAR","female"
"RIZKY KUSUMA WARDHANA","male"
"SRI ARAFAH","female"
"MARDISON","male"
"BAGUS ARIWIBOWO","male"
"FEBRIAXIN DORKAS","female"
"HASRIDA SITANGGANG","female"
"SAMI","female"
"MARYATI","female"
"JUMADI PAYSAL","male"
"SUWIKIN","female"
"DARMAN","male"
"DAMARIS JOHANA MONTEIRO TNUNAY","female"
"",""
"SISKA","female"
"SAIFANNUR","male"
"JATI WIDAYAT","male"
"AGUS SALIM","male"
"RISKY BUDI PRATOMO","male"
"SUKRIS WIJIANTO","male"
"PUJI RAHAYU","male"
"ANDRI CHRISTIONO","male"
"MAISAROH","female"
"NURHAYATI","female"
"YUANARSIH","female"
"PHOEBE JESSICA KESUMA","female"
"HERACO TJANDRA","male"
"TUTUK RINI ATMIATI","female"
"H RIDWAN","male"
"H TJARSAN","male"
"SAIFUL BAHRI","male"
"MISWADI","male"
"DEDY SUPARDI","male"
"DEDI MULIA","male"
"SUKISAN","male"
"BAMBANG NURYANTO","male"
"",""
"LISNAWATI","female"
"PIER KEMALASARI","female"
"JONNI SUGIANTO SIMANGUNSONG","male"
"REGINA NGGOLA","female"
"YAP SIOK NIO","female"
"INDRA MINANG","male"
"JAMALUDIN","male"
"MUSLIH","male"
"ASYUROH","female"
"RIFKA ARINDIA","female"
"ARIF MAULIDI","male"
"KRISNINGSIH","female"
"IMAM AZHARI","male"
"JESSICA SUTANTO","female"
"",""
"ILEN","female"
"PINTOR E POHAN","male"
"HAMZARI HUMEINI","male"
"HUSIN","male"
"RUDY TANTONO","male"
"SITI S DJUHANAH SPD","female"
"SULOMON","male"
"ANGELA KADARMAN","female"
"",""
"IRWAN MAULANA","male"
"ERWIN SURYADI TAMPUBOLON","male"
"ALBERTUS RENALDI WIBOWO","male"
"NURBAINAH","female"
"NY.RATNA MALIK","female"
"MELANI","female"
"ZAKIA SAIDI","female"
"SYIFA FAUZIAH","female"
"DENNIS ANDREAN R","male"
"TAUFAN KRISMANTO","male"
"RINI ANISAH","female"
"BARIAH","female"
"NY YUNAENI","female"
"IRNA SURAYYA","female"
"HERMAWAN HADI SUMITRO","male"
"MUHAMAD ALI WIJAYA","male"
"EDI SUSANTO D.","male"
"CHAEROL","male"
"IRVAN MAULANA","male"
"SUTIKNO","male"
"AGUSTINY","female"
"SAALIH","male"
"NOVITA ASRI PRATIWI","female"
"DIAN RAMADHAN PUTRA","male"
"NOVIYANA LHO","female"
"NURHADI","male"
"SULISTIYANI","female"
"ELIANAWATI","female"
"WIWIT WAHYUNI","female"
"JOSHUA GILBERT LAZUARDI","male"
"",""
"NY.NOVRY EMMA","female"
"CARIWAN BIN RASTONI","male"
"RAFII","male"
"NADIN","male"
"HENDI","male"
"EVELYN DUMAYENTI HUTADJULU","female"
"DEBORA MALAU","female"
"VIRYA PRASMITHA","female"
"WIDYATMO WIDJAJA","male"
"HAJI SALBINI","male"
"MUNTAKO","male"
"DEDI SUSANTIO","male"
"LEONARDI","male"
"AJAT SUDRAJAT","male"
"BUSTAMI","male"
"FRANSISKA HANDAYANI","female"
"SONNY WIDIYANTO","male"
"MULKAH HAKIMAH","female"
"ANTO MARTONO","male"
"NY SUMINI DARMADI","female"
"YOHANA F SLAMET","female"
"ANGELINE CALLISTA","female"
"EMAH","female"
"LEVIENTJE S.ARIJANTINI","female"
"NDRINIS SITI AELI","female"
"SETIAWAN SIAUW","male"
"HELYANA","female"
"SAFRUDIN HAMZAH","male"
"LUPITA AMALIA","female"
"FIFIT WAHYUNI","female"
"IRMAWATI","female"
"TITI ALFA","female"
"ADITYO ASTORENGGO","male"
"DIAN PUSPITASARI","female"
"FALIUS ARIFIN","male"
"BRIYANTORO","male"
"NOVIE AYU MARIANA","female"
"SRI PARTINI","female"
"SITI AMINAH","female"
"MARGARITHA LIE","female"
"AHMAD TAUFIK","male"
"ESTER WILIANTY BUDI H.","female"
"OSTICO CHANDRA KUSUMA","male"
"EKO SUMPONO","male"
"DRS.FX HERU SETYO BUDI","male"
"",""
"SRI MULYANI","female"
"CHAIRUL ANWAR","male"
"DRS NORMIN S PAKPAHAN","male"
"MUHAMMAD NUR","male"
"ERNI RUSMINI","female"
"SANIA LUCKY TASARI","female"
"ARIEF RAHMAN","male"
"WITRI AMELIA","female"
"SULOSTIOWATI","female"
"ANDRI S","male"
"DR. DEWI ANGGRAINI  MARS","female"
"IR.DJONI SUNGGASANA","male"
"SUMIATUN","female"
"SISWADI","male"
"OKTA LINDA","female"
"DEDI IRAWAN","male"
"DHANA GALINDRA","male"
"AGUS RIKA","male"
"ANGRI AJENG PRAPINDYAS","female"
"MUHAD SAMIN","male"
"Y E N I","female"
"NAWIYAH","female"
"EVA TRIANA","female"
"WULAN STEFANI","female"
"MARYANA","female"
"GANIS BARLAN","male"
"NURLAILA","female"
"RINI DEWI WULANDARI","female"
"",""
"CELINE ORIANA","female"
"RINALDI DARMAGIRI","male"
"DESSY EKAWATI","female"
"AWANG SETIAWAN","male"
"FEBRIANA FALENT SIAUW","female"
"DIAN PURWO HARDIANTO","male"
"MUHIMAH","female"
"ESTHER HALIM","female"
"YOSITA","female"
"RESTI FAJRIAH","female"
"RIFKY","male"
"SANIYEM","female"
"AGUNG OKTAVIANTO","male"
"HASBI","male"
"SUBRATA KURNIAWAN","male"
"EKO HARIYADI","male"
"SANTI LIANA","female"
"MAISAROH","female"
"TASARUDDIN Y","male"
"FITRI WINOTO","female"
"KURNIADI","male"
"HILMIYAH","female"
"MASENAH","female"
"TB MUQTAFI","male"
"SUSIWATI SIMANGUNSONG","female"
"MASANI","male"
"NELVIE","female"
"HJ MASIAH","female"
"DEWI SARTIKA","female"
"YAPIE KERTARAHARJA","male"
"DINA NAILUFAR","female"
"FUJI TORI KEBELA","female"
"REZZA FAHLEVI","male"
"H.DODIS","female"
"SISKA SAFRIKA","female"
"DESNIMAR","female"
"HELIS SUHAYATI","female"
"FAHMI","male"
"MASTUT TARMIDJAN","male"
"LIE PENG SOEN","male"
"FARIDA","female"
"DASRIZAL SIKUMBANG","male"
"ANA ESTI MULYANI","female"
"TATI AIDHATUL FITRI","female"
"RIKI SAPUTRA","male"
"ITA YULIANA SE","female"
"SUROSO","male"
"NIMITZ  NABRILIANNO","male"
"K A R M O","male"
"LINDAWATY HARTADI","female"
"NOVAN ANDRIAN UTARY","male"
"EEN SUKARNI","female"
"IDAS AINUR ROFIQ","female"
"TIHANAH","female"
"TARCICIUS SUKINO S.","male"
"ALFANDA","male"
"YENI FATMAWATI","female"
"RAHARDI DARMAGIRI","male"
"SIAUW AIY LIE","female"
"MASANIH","male"
"PETTY SRI PRATIWI ISHAK","female"
"NY.NINOK SUKANTINI","female"
"RIDWAN","male"
"NASRUL","male"
"B ENEK","male"
"SONNY BUDHI SETIAWAN","male"
"DEVI PRIMANTI","female"
"ALBERTINA MARIA","female"
"MARHUMAH","female"
"H.ROHMAH","female"
"DR.ACHMAD HARJADI.MSC","male"
"ENDANG KELANA JAYA","male"
"ANDY SUPANDI","male"
"RAHMAT HIDAYAT","male"
"RIO FERNANDO","male"
"VIDA CHAIRUNNISA","female"
"ADELIA APRILLIANTI","female"
"WIDAYAT","male"
"SAIFUL","male"
"DIAN PERMADHI","female"
"AYU PUSPA NUGROHO","female"
"DEVI SUSANTI","female"
"MASWATI","female"
"ANDRE KURNIAWAN","male"
"REGY PUSPITA","female"
"SUTRISNO","male"
"YUWITA","female"
"KOMARIYAH","female"
"DJIT FUNG","female"
"SALBANI SAIT","male"
"RUSTY WAHJUNY MULIJONO. SH","female"
"BUDI SUSETYA","male"
"SRI UTARI","female"
"EDY EFFENDI SH","male"
"DIAN AKHRONI","male"
"LUTFHI","male"
"ADE ROHMANA","male"
"DEKI IRWANDI","male"
"ANDI KANANG","female"
"RIZAL DARMAWAN","male"
"GERALDO EKO KURNIADI","male"
"YULIANAH","female"
"ALICINTO","male"
"RIRIN SETIAWATI","female"
"TIHAROH","female"
"NGATEMAN","male"
"HELVA","female"
"RAHMI OKTAVIANA","female"
"MANI JANAZ","male"
"ATHONG KARTONO","male"
"CASNITI","female"
"MOH ANSAR","male"
"RAHMAT HIDAYAT","male"
"KODRAT HIDAYAT","male"
"DASWEN ISDAYANTI","female"
"FIRHAN MEIABDILLAH","male"
"ADE CHANDRA","male"
"FITMAWATI","female"
"MUHAMAD AZHAR","male"
"FITRI SUWARDI","female"
"AYU NADILLAH","female"
"AHMAD MUGOWI","male"
"THAY SHU LAN","female"
"CARUM","male"
"SASONO","male"
"RIDLA KHAIRUNNISA","female"
"IR TONY SIMONATA","male"
"ARI ROMADONI","male"
"NENI MARLIANA","female"
"SITI ROCHANAH","female"
"ERRYVIANTI","female"
"HUDINO ANJAR CAHYADI","male"
"EVELYN KRISTANTI","female"
"IKA WULANDARI","female"
"",""
"LENI MARYANI","female"
"TRI HASTUTI WIJAYANTI","female"
"NUMIN S","male"
"APRI WIJAYANTI","female"
"FITRAH RAHARTI","female"
"KALIYO WINOTO","male"
"RIYAN HILWANI ABIDIN","male"
"ROFINA ASI","female"
"HARI HARYADI","male"
"MARTININGSIH","female"
"JAMAL UMAR BAHANAN","male"
"ROKIYAH","female"
"PUPUT","female"
"DALINAH SITI FATONAH","female"
"ADE EDWARD","male"
"YOSI CITRA SARI","female"
"SUSANTI","female"
"JONSON SAIDI","male"
"SOPIAN","male"
"MERRY MELVA BR SITUMORANG","female"
"SUHARI","male"
"KOMALAWATI","female"
"ELVI","female"
"FAISAL HARIS","male"
"YULIANA S","female"
"YULIANA INDRASTIA DEWI","female"
"RAMISTI","female"
"DANIEL ANWAR","male"
"MARDJO TJANDRA","male"
"SITI NURLAILA","female"
"YULIATI","female"
"YULI NATALIA","female"
"PUTRI DWI JUNIARTI","female"
"PUTRA ANDHIKA","male"
"GUNAWAN HARI WIBOWO TANSRI","male"
"H. MASOBAH","male"
"TAN ERIAWATY","female"
"KOSMAS CHANDRA","male"
"BURHANUDIN","male"
"RAESITA R.B.K.ACHIR","female"
"JERRIAN DJAPRI","male"
"ALIAH KOMALASARI","female"
"AHMAD KAILANI","male"
"H.TIAMEH","female"
"VIRLY S.MAHARANI","female"
"DARWIN","male"
"DESMITA","female"
"SUPRIANTO","male"
"DRS MASA PASKALIS LINGGA","male"
"ROBIATUL ADAWIYAH","female"
"MIYATUN","female"
"MEILANI HUSADA","female"
"WIBI DEWINTASARI","female"
"KUSWANDI","male"
"INDRA WIDJAJA SAPUTRA","male"
"PRISCILLA LENSON","female"
"ABDUL QODIR","male"
"ALDO SEBASTIAN CHANDRA","male"
"LENA NURLAENA","female"
"HANDJOKO","male"
"SAFARI","male"
"WATI SUSANTI","female"
"MEICY VALENCIA","female"
"ELISHA MINARTO","female"
"ISNAWATI","female"
"LIE LIE","female"
"SANTI SANDRI","female"
"EMI HASAN","female"
"MASAMAH","female"
"DAROJI","male"
"RACHMAT","male"
"ELLEN SUSILA","female"
"TINIA","female"
"JOSHUA RAYMOND VALENTINO SIALLAG","male"
"AFRIYATI","female"
"AYU STEPHANI VIRNISA","female"
"EFENDI","male"
"SUDIJATI URIP","female"
"NUGRAHA DHARMABRATA","male"
"MERLINA KALIMAN","female"
"UNTUNG SODIKIN","male"
"A'AN INDRIYANI","female"
"HENGKI S","male"
"SRI FUJIATI","female"
"ZAENAL ARIFIN","male"
"MOUHER WASAL GULTOM","male"
"MARGARETHA VIENNA","female"
"MARSIDI","male"
"GLORY FINESSE VALERY","female"
"RONNY SOETEDJA","male"
"DASAAD MULIJONO, DR.SP.JP","male"
"OCTAVIANUS DERMAWAN","male"
"KARIYEM","female"
"MIKE DESWIRA","female"
"MARIA HANDAYANI","female"
"IYON ATIKAH","female"
"ASMAWI","male"
"ASMINUR","female"
"MUCHLISIN","male"
"IDA HAMIDAH","female"
"MUHAMMAD EFFENDI","male"
"ENDAH SUSANTI","female"
"LINA","female"
"FITRIAWATI","female"
"NENENG ISMANTI","female"
"SEPRAMAWATI,SE","female"
"ERLINDA G","female"
"ASHARI","male"
"RIO PANGESTU","male"
"SAIMAN B.KIMIN","male"
"PARTI","female"
"RIRI AMELIA","female"
"DRS ABUBAKAR SIDIK","male"
"MOY RINA PINONTOAN","female"
"ANDIAS AHMAD LUTFI","male"
"MAIMUNAH","female"
"MUHAMAD UMAR","male"
"DAVID FIRMANSYAH","male"
"CLARISSA WIDJIANTO","female"
"SLAMET","male"
"HJ. SAIMAH","female"
"NURDIANA","female"
"WIDYA INDRIA MARTHA","female"
"TITIN WASTINAH","female"
"MUHAMAD SAMUN","male"
"RUBIYANTI","female"
"KRISTIANTO","male"
"SANDI","male"
"AYU NINGRUM SETIAWATI","female"
"TUTI UDHIYAH","female"
"FELICIANUS INDRA SETIARAHARDJA","male"
"SELLA FITRI","female"
"WINARSIH","female"
"IMRAN ROSADI","male"
"H.MUHAYAR","male"
"I.G.A LAKSMI AMBARSARI","female"
"CINTAMI","female"
"ADE ALISA","male"
"ATUN PUJI RAHAYU","female"
"AHMAD HENKY L.D","male"
"NURFADHILLA","female"
"YULIA FATMI","female"
"DAHLIA","female"
"H.MASEAH","female"
"SANDRA YOESEFINE MOEKRI","female"
"DR.FAUZI DARWIS,MPH","male"
"DRS. H. SUNARTO NOTOSAPUTRO","male"
"SUTARMI","female"
"LENY KURNIATY","female"
"DELLA DHELVIA ELVARETTA","female"
"BUDIYANA","female"
"HERMAN","male"
"F.DJOKO PURNOMO","male"
"ARIE SETIAWAN","male"
"MASHUDI","male"
"JO HAY MING","male"
"BAMBANG HILTON HARI P","male"
"NY.UMMI KALSUM","female"
"ABDUL MUHAROM","male"
"JAMALUDIN","male"
"LENNI AGUSTINA SIBARANI","female"
"MASAMAH","female"
"W I N T I H","female"
"LIA FITRIANI","female"
"DJADJAT SUDRAJAT","male"
"HENI MARYANI","female"
"MUHAMMAD DAWUD","male"
"MIRA AZIZA","female"
"SUDHARMA GANI","male"
"A. RAHMAN","male"
"ANITA SUSILAWATI","female"
"REZKI ANANDA SAFITRI","female"
"SUKARTI","female"
"MUNAMAH","female"
"DJUHAENI WIDYA LESMINI","female"
"DICKY SAPUTRA","male"
"HERU PRABOWO","male"
"YOGI REINALDO","male"
"RIZKA DEVIANTI","female"
"SUWARNO","male"
"SYERLY MUTHIA","female"
"AGAN ISMAYA","male"
"DINA MARDIANA","female"
"LISA MARLIANA","female"
"ALEXANDER HALIM","male"
"RIRIN S.","female"
"ACANG KOSASIH","male"
"EKO SUPRIYATNO","male"
"MUTIPAH","female"
"HJ. ROSMANILA","female"
"AYU SITI LAYUSA","female"
"IWAN S","male"
"M.A.KOEN OETOMO","female"
"",""
"ARIS MUJAMIL","male"
"HENDY SAPUTRO","male"
"DARJUMAL BEY","male"
"IDA NURHAIDA","female"
"MARTINI","female"
"ERNIDAH LUBIS","female"
"IKA SULISTIAWATI","female"
"FATHAN MUBINA","male"
"RAHMAT FITRA WIBOWO","male"
"RAHMAT ANDRIYAN","male"
"TRIE DESSYANTI","female"
"RIFKI RIADY","male"
"TAN GIOK KE","female"
"CLARA NATHANIA","female"
"PARDJONI","male"
"ANITA NURMALASARI","female"
"ELFA RINA DEBATA RAJA","female"
"FADLIANTO SAPUTRO","male"
"MARKONI","female"
"MISNAN B RAIS","male"
"SUPRIYANTO","male"
"JEFRIE MOZA, SE","male"
"JUSMANIAR","female"
"HARI","male"
"PANDU WIJAYA","male"
"HERONI","male"
"RYAN NUR HIDAYAT","male"
"USNI ARIN","female"
"DIO PRAMUNANDA","male"
"SRI HASTUTI","female"
"LEGOWO SE","male"
"SAPUROH","female"
"KHAIRUL ANWAR","male"
"CITRANINGTYAS LUKITA SARI","female"
"DYAH AYU LARASSATI","female"
"JANSEN MULIANA","male"
"MUNAWAROH, AM.KEB","female"
"ANDIKA PUTRA","male"
"DHARMA SASMITHA","male"
"I K M A L","male"
"ABDUL WAHID","male"
"NURHAYATI","female"
"IPAH","female"
"JONI ISKANDAR","male"
"NURLELA","female"
"HASRUL HASANIAH","male"
"MAWARNI HIDAYATU S","female"
"HIMAWAN ARIFIYANTO","male"
"BENI FATUROHMAN","male"
"HERI","male"
"BERNADETA CIPTANINGRUM","female"
"ANGGA DETHASIA WARDANA","male"
"IR.M.SYAFAAT ISMAIL,MSC.","male"
"INAN","female"
"RIRI ANDRIANI","female"
"NATHANIA EMILY","female"
"CLAUDY METASONIA","female"
"HOTIMAH","female"
"DALTON RYAN TEDJA","male"
"WORO PRATIWI","female"
"SURADI H","male"
"TATIH","female"
"IRSAL","male"
"KEMAS ANWAR BIN K NANANG","male"
"IR YULIAWATI SOTYA PUTRA","female"
"RIZKY PUJI LESTARI","female"
"FERA HERLINA","female"
"SUDIYARTO","male"
"SEPTYA RIANI","female"
"RICKY KAMADJAJA","male"
"R SYADIAH JP","female"
"MOHAMAD SAIPUL HAMDI","male"
"AYANEH","female"
"ANDINI EKA FITHRIYANI","female"
"PARTINI","female"
"TARSISIUS BADRIYANTO","male"
"LINA","female"
"JANTO TJAHJADIN","male"
"YUNISTIA NELSYA","female"
"MAUREN EVELYN","female"
"TINI","female"
"WORO YULIA PERTIWI","female"
"MURODI","male"
"RETNO HENDRATI","female"
"DAILAMI FIRDAUS","male"
"ANDRY JAYA PUTERA","male"
"ENDAH SUSANTI","female"
"ASMANAH","female"
"LASRIFAH WARDATI","female"
"ADIBRATA GAZALI","male"
"FRIDORENALDY PUTRA","male"
"RIAN SEPTIAWAN","male"
"KIASTUTI PONILARASWATI","female"
"ROHAENI SUSANTI","female"
"E R M A","female"
"IRENE SRI M","female"
"JULIA EFFENDIE","female"
"ANTON ASMARA","male"
"LENNY ROSSYANA TANZIL","female"
"ASINA","female"
"ARI SAIDULLAH","male"
"ANDI SAPUTRA","male"
"FAISAL SUSANTO","male"
"FERDY HARRIMAN","male"
"SUPENO SUTAMI","male"
"TINI","female"
"SAYUTI","male"
"AGNES YESHINTA","female"
"HIDAYAT","male"
"YANCE","male"
"SRIYATI","female"
"LISMAWATI","female"
"NILASARI BURHANTO","female"
"MASNIAR NOVITA BUTAR-BUTAR","female"
"SELVIA","female"
"HANNA SUSILOWATI","female"
"MAIDIAWATI","female"
"SUPRAPTO","male"
"RISMAYENI","female"
"SUSIYANTI","female"
"MARIA SILVIA GUNAWAN","female"
"HAMDANI","male"
"MAYZUL FADRI","male"
"ALAMSYAH","male"
"JEANETTE VP HUTABARAT","female"
"SUDARTO","male"
"OEN SIOE LIE","female"
"KHOFIFAH D O","female"
"WILDAH AZMAH","female"
"SRI SUPATMI","female"
"FIRMANSYAH","male"
"NY.AZIZAH","female"
"MUSLIH","male"
"R NGT JANAWATI SURATMAN","female"
"UMBROTUL JAHIYAH","female"
"LIDYA ANGGRAINI","female"
"MARIA TARIHORAN","female"
"TARWISAH","male"
"AL JOEFRI IKA SALAM","male"
"SELVI HIDAYAH","female"
"MARPUAH","female"
"STEFANI","male"
"RENALDY LAHAR PRATAMA","male"
"SARJONO","male"
"POPI SANDRA","female"
"YUNI PUJI ASTUTI","female"
"ATI HAWANI TAMPUBOLON","female"
"AHMAD AWAD","male"
"WANDA RAFIANTY","female"
"SOFIYAH","female"
